Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:55:47.994,0.005022321,0.4140713,0,0
2025-09-03 23:55:48.328,0.005022321,0.4543026,0,0
2025-09-03 23:55:48.660,0.005022321,0.4868782,0,0
2025-09-03 23:55:48.993,0.005022321,0.4920289,0,0
2025-09-03 23:55:49.328,0.005022321,0.4539805,0,0
2025-09-03 23:55:49.662,0.005022321,0.4660798,0,0
2025-09-03 23:55:49.993,0.005022321,0.4954377,0,0
2025-09-03 23:55:50.640,10.00195,0.5559794,0,0
2025-09-03 23:55:51.261,20.01897,0.4467923,0,0
2025-09-03 23:55:51.269,20.01897,0.4467923,0,0
2025-09-03 23:55:51.326,20.01897,0.4562428,0,0
2025-09-03 23:55:51.951,0.005022321,0.4445843,0,0
2025-09-03 23:55:52.071,0.005022321,0.4705997,0,0
2025-09-03 23:55:53.013,14.98661,0.5725508,0,0
2025-09-03 23:55:53.324,19.99386,0.5773837,0,0
2025-09-03 23:55:53.635,24.99358,0.5915618,0,0
2025-09-03 23:55:53.946,24.99358,0.6640899,0,0
2025-09-03 23:55:53.955,-0.002511161,0.5979512,0,0
2025-09-03 23:55:54.573,10.00446,0.6292356,0,0
2025-09-03 23:55:54.984,14.99916,0.462709,0,0
2025-09-03 23:55:55.295,19.99135,0.4986379,0,0
2025-09-03 23:55:55.606,24.99358,0.5523711,0,0
2025-09-03 23:55:55.917,24.99358,0.5852877,0,0
2025-09-03 23:55:55.926,0.007533482,0.5538354,0,0
2025-09-03 23:55:56.622,10.00698,0.527774,0,0
2025-09-03 23:55:56.934,15.00921,0.3153367,0,0
2025-09-03 23:55:57.249,20.00391,0.2815904,0,0
2025-09-03 23:55:57.560,25.00112,0.48495,0,0
2025-09-03 23:55:57.874,25.00112,0.4874419,0,0
2025-09-03 23:55:58.192,5.004743,0.329449,0,0
2025-09-03 23:55:58.516,10.00949,0.4056758,0,0
2025-09-03 23:55:58.834,15.00921,0.2526499,0,0
2025-09-03 23:55:59.146,19.99888,0.5011042,0,0
2025-09-03 23:55:59.762,25.00112,0.4674948,3,4
2025-09-03 23:56:00.176,5.002232,0.3720678,3,4
2025-09-03 23:56:00.489,9.99442,0.3428237,3,4
2025-09-03 23:56:01.115,19.99135,0.4510819,3,4
2025-09-03 23:56:01.430,24.99609,0.4556721,3,4
2025-09-03 23:56:01.740,30.00335,0.4456566,3,4
2025-09-03 23:56:02.052,30.00335,0.4655164,2,2
2025-09-03 23:56:02.065,-0.005022321,0.4658227,2,2
2025-09-03 23:56:02.700,9.984375,0.5863658,2,2
2025-09-03 23:56:03.013,14.97656,0.4155177,2,2
2025-09-03 23:56:03.327,19.96875,0.4954154,2,2
2025-09-03 23:56:03.643,24.98354,0.4416303,2,2
2025-09-03 23:56:04.280,29.97824,0.4199648,2,4
2025-09-03 23:56:04.593,5.004743,0.5245211,2,4
2025-09-03 23:56:05.014,9.991908,0.504444,2,4
2025-09-03 23:56:05.328,14.99916,0.5275937,2,4
2025-09-03 23:56:05.641,20.00139,0.6008014,2,4
2025-09-03 23:56:05.954,24.99861,0.6134425,2,4
2025-09-03 23:56:06.267,30.00084,0.5183104,2,4
2025-09-03 23:56:06.585,30.00084,0.5314814,3,3
2025-09-03 23:56:06.897,5.009766,0.5371404,3,3
2025-09-03 23:56:07.215,10.00195,0.5416166,3,3
2025-09-03 23:56:07.530,15.00167,0.4478025,3,3
2025-09-03 23:56:08.157,24.99609,0.3241318,3,3
2025-09-03 23:56:08.469,30.01088,0.4783123,3,3
2025-09-03 23:56:08.782,35.01311,0.4755183,3,3
2025-09-03 23:56:09.096,35.01311,0.4855358,3,1
2025-09-03 23:56:09.408,4.99721,0.4642285,3,1
2025-09-03 23:56:09.726,10.00446,0.4497609,3,1
2025-09-03 23:56:10.039,14.99665,0.5371258,3,1
2025-09-03 23:56:10.350,19.98884,0.4496542,3,1
2025-09-03 23:56:10.663,24.99107,0.5467463,3,1
2025-09-03 23:56:10.976,29.98326,0.4690667,3,1
2025-09-03 23:56:11.288,29.98326,0.4337841,3,4
2025-09-03 23:56:11.297,0,0.4358593,3,4
2025-09-03 23:56:12.022,9.999442,0.3989268,3,4
2025-09-03 23:56:12.334,15.00167,0.40146,3,4
2025-09-03 23:56:12.647,19.99888,0.4158205,3,4
2025-09-03 23:56:12.961,24.99107,0.4111108,3,4
2025-09-03 23:56:13.579,29.98828,0.5013571,2,4
2025-09-03 23:56:13.893,5.004743,0.422671,2,4
2025-09-03 23:56:13.904,5.004743,0.4473976,2,4
2025-09-03 23:56:14.683,14.98912,0.5010984,2,4
2025-09-03 23:56:14.996,19.98633,0.448162,2,4
2025-09-03 23:56:15.308,24.99358,0.5010921,2,4
2025-09-03 23:56:15.619,29.99833,0.2595302,2,4
2025-09-03 23:56:15.932,35.00056,0.5182217,2,4
2025-09-03 23:56:16.243,35.00056,0.479941,1,4
2025-09-03 23:56:16.558,5.004743,0.4199596,1,4
2025-09-03 23:56:16.871,10.00446,0.5031263,1,4
2025-09-03 23:56:17.186,15.01172,0.4061955,1,4
2025-09-03 23:56:17.497,20.01144,0.4867939,1,4
2025-09-03 23:56:17.813,25.00363,0.5043995,1,4
2025-09-03 23:56:18.741,5.002232,0.2965433,1,1
2025-09-03 23:56:19.056,10.00698,0.4807554,1,1
2025-09-03 23:56:19.370,15.0067,0.4714601,1,1
2025-09-03 23:56:19.683,20.00642,0.256537,1,1
2025-09-03 23:56:19.995,25.00363,0.4652747,1,1
2025-09-03 23:56:20.619,30.00335,0.4714746,2,4
2025-09-03 23:56:20.936,4.994699,0.4553505,2,4
2025-09-03 23:56:21.249,9.984375,0.4726685,2,4
2025-09-03 23:56:21.563,14.98912,0.4450125,2,4
2025-09-03 23:56:21.875,19.99386,0.4814411,2,4
2025-09-03 23:56:22.188,24.99358,0.4912325,2,4
2025-09-03 23:56:22.499,29.98577,0.5096687,2,4
2025-09-03 23:56:23.214,34.99302,0.5160339,2,1
2025-09-03 23:56:23.224,-0.002511161,0.05265626,2,1
2025-09-03 23:56:23.460,-0.002511161,0.5048468,2,1
2025-09-03 23:56:23.777,-0.002511161,0.5198979,2,1
2025-09-03 23:56:24.649,9.979353,0.4354994,2,1
2025-09-03 23:56:24.958,14.97656,0.4027655,2,1
2025-09-03 23:56:24.966,14.97656,0.4276741,2,1
