Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 22:58:23.871,74.99833,0.8121162,0,0
2025-09-03 22:58:24.272,69.99358,0.955263,0,0
2025-09-03 22:58:24.666,64.99386,0.9761257,0,0
2025-09-03 22:58:24.721,64.99386,1.023857,0,0
2025-09-03 22:58:25.043,60.00418,0.8944789,0,0
2025-09-03 22:58:25.379,55.00195,0.6730542,0,0
2025-09-03 22:58:25.712,50.00223,1.176886,0,0
2025-09-03 22:58:26.046,50.00223,-0.03929677,0,0
2025-09-03 22:58:26.377,50.00223,-0.03929677,0,0
2025-09-03 22:58:26.712,50.00223,0.824424,0,0
2025-09-03 22:58:27.044,50.00223,0.932901,0,0
2025-09-03 22:58:27.378,50.00223,0.7932058,0,0
2025-09-03 22:58:27.712,50.00223,0.8927851,0,0
2025-09-03 22:58:28.064,50.00223,0.8225425,0,0
