Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:49:41.507,0,0.7368684,0,0
2025-09-03 23:49:41.924,0.002511161,-0.025856,0,0
2025-09-03 23:49:42.356,0.002511161,-0.025856,0,0
2025-09-03 23:49:42.817,0.002511161,-0.025856,0,0
2025-09-03 23:49:43.177,0.002511161,-0.025856,2,2
2025-09-03 23:49:43.178,0.002511161,-0.025856,2,2
2025-09-03 23:49:43.520,0.002511161,-0.025856,2,2
2025-09-03 23:49:43.521,0.002511161,-0.025856,2,2
2025-09-03 23:49:43.763,0.002511161,-0.025856,1,2
2025-09-03 23:49:43.765,0.002511161,-0.025856,1,2
2025-09-03 23:49:44.177,0.005022321,-0.025856,3,3
2025-09-03 23:49:44.178,0.005022321,-0.025856,3,3
2025-09-03 23:49:44.469,0.002511161,-0.025856,3,3
2025-09-03 23:49:44.470,0.002511161,-0.025856,3,3
2025-09-03 23:49:44.748,0.002511161,-0.025856,2,3
2025-09-03 23:49:44.748,0.002511161,-0.025856,2,3
