Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:54:21.250,4.99721,0.4682825,0,0
2025-09-03 23:54:23.186,19.99386,0.4993756,0,0
2025-09-03 23:54:25.414,29.99833,0.5099893,0,0
2025-09-03 23:54:27.070,20.00391,0.4581,0,0
2025-09-03 23:54:29.613,34.988,0.4934911,2,4
2025-09-03 23:54:29.614,34.988,0.4765327,2,4
2025-09-03 23:54:32.162,34.99302,0.2802038,3,2
2025-09-03 23:54:32.465,39.98772,0.3925073,3,2
2025-09-03 23:54:34.036,19.99888,0.556729,2,1
2025-09-03 23:54:34.037,19.99888,0.5712813,2,1
2025-09-03 23:54:36.323,29.99079,0.2857727,1,1
2025-09-03 23:54:36.324,29.99079,0.3172492,1,1
2025-09-03 23:54:39.768,40.01535,0.3947515,2,2
2025-09-03 23:54:39.768,40.01535,0.3947515,2,2
2025-09-03 23:54:41.604,19.98633,0.2517337,2,2
2025-09-03 23:54:41.905,24.98354,0.3159206,2,2
2025-09-03 23:54:44.432,29.97824,0.4958932,3,2
2025-09-03 23:54:44.433,29.97824,0.3159875,3,2
2025-09-03 23:54:46.146,20.01144,0.2930473,1,3
2025-09-03 23:54:46.146,20.01144,0.2806632,1,3
