Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 21:57:17.941,45.03265,0.85748,0,0
2025-09-03 21:57:30.203,29.99582,0.6902301,0,0
2025-09-03 21:57:37.793,29.99833,0.7742676,0,0
2025-09-03 21:57:39.581,20.00893,0.9935786,0,0
2025-09-03 21:57:51.083,39.98521,0.9693927,1,210
2025-09-03 21:57:51.083,39.98521,0.8211123,1,210
2025-09-03 21:57:58.148,30.00335,0.8662194,3,105
2025-09-03 21:57:58.150,30.00335,0.8981557,3,105
2025-09-03 21:58:02.859,54.99442,1.011853,6,18
2025-09-03 21:58:02.860,54.99442,1.011853,6,18
2025-09-03 21:58:08.213,24.98605,1.052502,6,46
2025-09-03 21:58:08.214,24.98605,0.963949,6,46
2025-09-03 21:58:11.813,49.99219,1.166913,2,18
2025-09-03 21:58:11.815,49.99219,1.008034,2,18
2025-09-03 21:58:18.595,40.01535,1.010261,4,46
2025-09-03 21:58:18.596,40.01535,0.7596763,4,46
2025-09-03 21:58:26.140,59.96903,0.9527997,2,18
2025-09-03 21:58:26.142,59.96903,1.016414,2,18
2025-09-03 22:00:52.078,0.03766741,0.9161546,5,18
2025-09-03 22:00:52.079,0.03766741,0.8963424,5,18
