Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:24:15.686,0.002511161,2.213232,0,0
2025-09-03 23:24:15.959,0.005022321,2.388587,0,0
2025-09-03 23:24:16.249,0.005022321,2.310297,0,0
2025-09-03 23:24:16.553,0.007533482,2.06182,0,0
2025-09-03 23:24:16.831,0.005022321,2.13357,2,3
2025-09-03 23:24:16.831,0.005022321,2.13357,2,3
2025-09-03 23:24:17.749,0.005022321,1.954197,1,1
2025-09-03 23:24:17.750,0.005022321,1.954197,1,1
2025-09-03 23:24:18.247,0.005022321,2.177875,3,3
2025-09-03 23:24:18.247,0.005022321,2.07465,3,3
2025-09-03 23:24:18.661,0.005022321,2.420243,3,2
2025-09-03 23:24:18.661,0.005022321,2.420243,3,2
2025-09-03 23:24:19.020,0.007533482,2.214686,1,3
2025-09-03 23:24:19.020,0.007533482,2.316103,1,3
2025-09-03 23:24:19.564,0.005022321,2.321614,1,2
2025-09-03 23:24:19.564,0.005022321,2.408068,1,2
2025-09-03 23:24:19.959,0.005022321,2.321454,3,2
2025-09-03 23:24:19.959,0.005022321,2.365603,3,2
2025-09-03 23:24:20.396,0.005022321,2.503304,2,1
2025-09-03 23:24:20.396,0.005022321,2.503304,2,1
2025-09-03 23:24:20.792,0.005022321,-0.03279991,2,1
2025-09-03 23:24:20.793,0.005022321,-0.03279991,2,1
2025-09-03 23:24:21.146,0.005022321,-0.03279991,2,2
2025-09-03 23:24:21.150,0.005022321,2.351814,2,2
2025-09-03 23:24:21.551,0.005022321,2.485667,2,3
2025-09-03 23:24:21.554,0.005022321,-0.03279991,2,3
2025-09-03 23:24:21.948,0.005022321,-0.03279991,3,1
2025-09-03 23:24:21.948,0.005022321,-0.03279991,3,1
2025-09-03 23:24:22.415,0.005022321,2.642741,1,2
2025-09-03 23:24:22.415,0.005022321,2.642741,1,2
2025-09-03 23:24:22.864,0.005022321,2.191426,2,4
2025-09-03 23:24:22.864,0.005022321,2.191426,2,4
2025-09-03 23:24:23.251,0.005022321,2.370215,3,4
2025-09-03 23:24:23.251,0.005022321,2.343203,3,4
2025-09-03 23:24:23.668,0.005022321,2.272994,1,1
2025-09-03 23:24:23.672,0.005022321,1.868322,1,1
2025-09-03 23:24:24.051,0.005022321,2.312348,3,1
2025-09-03 23:24:24.051,0.005022321,2.312348,3,1
2025-09-03 23:24:24.473,0.005022321,1.940595,3,2
2025-09-03 23:24:24.474,0.005022321,1.940595,3,2
2025-09-03 23:24:24.828,0.007533482,-0.03279991,3,3
2025-09-03 23:24:24.828,0.007533482,2.177196,3,3
2025-09-03 23:24:25.220,0.005022321,1.803491,1,3
2025-09-03 23:24:25.221,0.005022321,-0.03279991,1,3
2025-09-03 23:24:25.751,0.005022321,2.620551,2,2
2025-09-03 23:24:25.751,0.005022321,2.620551,2,2
2025-09-03 23:24:26.213,0.005022321,2.527942,2,1
2025-09-03 23:24:26.213,0.005022321,2.731403,2,1
2025-09-03 23:24:26.703,0.005022321,2.11051,1,1
2025-09-03 23:24:26.704,0.005022321,2.11051,1,1
2025-09-03 23:24:27.108,0.005022321,2.126632,1,4
2025-09-03 23:24:27.109,0.005022321,2.126632,1,4
2025-09-03 23:24:27.452,0.005022321,2.026412,1,3
2025-09-03 23:24:27.453,0.005022321,2.026412,1,3
2025-09-03 23:24:27.934,0.005022321,2.158684,1,2
2025-09-03 23:24:27.934,0.005022321,2.158684,1,2
2025-09-03 23:24:28.822,0.005022321,2.077177,3,1
2025-09-03 23:24:28.822,0.005022321,2.077177,3,1
2025-09-03 23:24:29.216,0.005022321,2.233223,2,4
2025-09-03 23:24:29.217,0.005022321,2.233223,2,4
2025-09-03 23:24:29.562,0.005022321,2.10805,2,2
2025-09-03 23:24:29.562,0.005022321,2.015455,2,2
2025-09-03 23:24:30.010,0.005022321,2.061696,3,4
2025-09-03 23:24:30.012,0.005022321,2.121094,3,4
2025-09-03 23:24:30.406,0.005022321,2.05625,2,3
2025-09-03 23:24:30.406,0.005022321,1.992689,2,3
2025-09-03 23:24:30.815,0.002511161,1.972024,1,4
2025-09-03 23:24:30.816,0.002511161,1.983459,1,4
2025-09-03 23:24:31.192,0.005022321,2.072619,2,4
2025-09-03 23:24:31.192,0.005022321,2.072619,2,4
2025-09-03 23:24:31.575,0.005022321,2.036867,3,4
2025-09-03 23:24:31.575,0.005022321,2.036867,3,4
2025-09-03 23:24:31.920,0.005022321,2.009714,3,3
2025-09-03 23:24:31.920,0.005022321,2.009714,3,3
2025-09-03 23:24:32.201,0.005022321,2.08817,1,4
2025-09-03 23:24:32.201,0.005022321,-0.03279991,1,4
2025-09-03 23:24:32.519,0.007533482,2.035972,1,4
2025-09-03 23:24:32.519,0.007533482,2.035972,1,4
