Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:47:45.122,0.002511161,0.461006,0,0
2025-09-03 23:47:45.454,0.002511161,0.5213473,0,0
2025-09-03 23:47:45.787,0.002511161,0.5347933,0,0
2025-09-03 23:47:46.122,0.002511161,0.398708,0,0
2025-09-03 23:47:46.455,0.002511161,0.4303649,0,0
2025-09-03 23:47:46.788,0.002511161,0.4980982,0,0
2025-09-03 23:47:47.120,0.002511161,0.6783784,0,0
2025-09-03 23:47:47.454,0.002511161,0.3971707,0,0
2025-09-03 23:47:47.788,0.002511161,0.4573765,0,0
2025-09-03 23:47:48.122,0.002511161,0.4177777,0,0
2025-09-03 23:47:48.454,0.002511161,0.4848711,0,0
2025-09-03 23:47:48.789,0.002511161,0.516407,0,0
2025-09-03 23:47:49.120,0.002511161,0.5065377,0,0
2025-09-03 23:47:49.455,0.002511161,0.4429662,0,0
2025-09-03 23:47:49.789,0.002511161,0.3752051,0,0
2025-09-03 23:47:50.121,0.002511161,0.4603525,0,0
2025-09-03 23:47:50.455,0.002511161,0.4123897,0,0
2025-09-03 23:47:50.788,0.002511161,0.5121153,0,0
2025-09-03 23:47:51.120,0.002511161,0.599243,0,0
2025-09-03 23:47:51.455,0.002511161,0.5941259,0,0
2025-09-03 23:47:51.787,0.002511161,0.6213453,0,0
2025-09-03 23:47:52.121,0.002511161,0.579365,0,0
2025-09-03 23:47:52.454,0.002511161,0.6035168,0,0
2025-09-03 23:47:52.788,0.002511161,0.4959432,0,0
2025-09-03 23:47:53.122,0.002511161,0.5429811,0,0
2025-09-03 23:47:53.455,0.002511161,0.4946746,0,0
2025-09-03 23:47:53.787,0.002511161,0.4860673,0,0
2025-09-03 23:47:54.122,0.002511161,0.5612432,0,0
2025-09-03 23:47:54.453,0.002511161,0.4970675,0,0
2025-09-03 23:47:54.787,0.002511161,0.5013452,0,0
