Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:24:58.908,14.99163,0.7730942,0,0
2025-09-03 23:25:01.063,20.01144,1.063692,0,0
2025-09-03 23:25:03.593,25.00363,0.8389664,0,0
2025-09-03 23:25:05.794,20.01144,0.9371898,0,0
2025-09-03 23:25:10.524,20.00391,0.5777587,3,4
2025-09-03 23:25:10.828,25.01116,0.6504905,3,4
2025-09-03 23:25:12.446,15.00921,1.045028,1,4
2025-09-03 23:25:12.749,20.00391,1.018295,1,4
2025-09-03 23:25:14.757,19.99888,1.068278,3,1
2025-09-03 23:25:14.758,19.99888,0.9304436,3,1
2025-09-03 23:25:16.611,19.99888,1.127209,3,2
2025-09-03 23:25:16.611,19.99888,0.8977895,3,2
2025-09-03 23:25:18.745,19.99637,1.060327,1,3
2025-09-03 23:25:18.745,19.99637,1.045229,1,3
2025-09-03 23:25:21.443,25.00614,1.007493,3,4
2025-09-03 23:25:21.444,25.00614,1.007493,3,4
2025-09-03 23:25:23.814,29.99833,1.199201,1,1
2025-09-03 23:25:23.814,29.99833,1.068395,1,1
2025-09-03 23:25:27.109,30.01339,1.021467,1,3
2025-09-03 23:25:27.109,30.01339,1.066591,1,3
2025-09-03 23:25:29.347,24.99861,1.042397,2,4
2025-09-03 23:25:29.347,24.99861,0.4581778,2,4
2025-09-03 23:25:31.358,25.00363,1.026353,3,2
2025-09-03 23:25:31.662,30.00335,1.038099,3,2
2025-09-03 23:25:42.334,15.02427,0.8702832,1,3
2025-09-03 23:25:42.334,15.02427,0.8916152,1,3
2025-09-03 23:25:44.348,24.98354,0.9482452,1,2
2025-09-03 23:25:44.651,29.97824,0.9058332,1,2
2025-09-03 23:25:48.129,-29.98075,1.029063,2,2
2025-09-03 23:25:48.129,-29.98075,1.029063,2,2
2025-09-03 23:25:50.581,20.00642,0.901566,2,2
2025-09-03 23:25:50.581,20.00642,0.9197593,2,2
2025-09-03 23:25:52.910,25.01618,0.9284518,1,2
2025-09-03 23:25:52.911,25.01618,0.8672979,1,2
2025-09-03 23:25:54.544,19.99637,0.8777242,3,1
2025-09-03 23:25:54.544,19.99637,0.8371043,3,1
2025-09-03 23:25:56.397,20.01395,0.9505895,3,3
2025-09-03 23:25:56.698,25.01618,0.8867181,3,3
2025-09-03 23:25:58.346,20.00139,0.8711558,1,4
2025-09-03 23:25:58.652,25.00112,0.9104825,1,4
2025-09-03 23:25:59.971,15.01674,0.8427668,3,3
2025-09-03 23:25:59.971,15.01674,0.8824174,3,3
2025-09-03 23:26:01.313,15.0067,0.8848223,1,1
2025-09-03 23:26:01.315,15.0067,0.9095169,1,1
2025-09-03 23:26:03.169,20.00139,0.8776317,2,1
2025-09-03 23:26:03.169,20.00139,0.8757755,2,1
2025-09-03 23:26:04.891,19.99135,0.8331629,2,3
2025-09-03 23:26:04.893,19.99135,0.8804374,2,3
2025-09-03 23:26:06.541,19.99135,0.8508804,2,1
2025-09-03 23:26:06.542,19.99135,0.8080326,2,1
2025-09-03 23:26:08.080,15.0067,0.8812038,3,1
2025-09-03 23:26:08.382,20.00642,0.8872749,3,1
2025-09-03 23:26:09.685,14.98912,0.8689389,3,3
2025-09-03 23:26:09.990,19.98131,0.8529776,3,3
2025-09-03 23:26:11.560,15.00167,0.8699179,3,2
2025-09-03 23:26:11.863,20.00391,0.4320422,3,2
2025-09-03 23:26:13.187,14.98158,0.9036229,2,2
2025-09-03 23:26:13.490,19.97879,0.8629122,2,2
2025-09-03 23:26:15.332,19.99637,0.8128359,1,1
2025-09-03 23:26:15.332,19.99637,0.6987265,1,1
2025-09-03 23:26:17.951,20.00391,0.6776677,2,4
2025-09-03 23:26:17.951,20.00391,0.7092673,2,4
2025-09-03 23:26:19.502,20.01395,0.627449,3,4
2025-09-03 23:26:19.503,20.01395,0.6282743,3,4
2025-09-03 23:26:20.981,15.0067,0.2692969,2,3
2025-09-03 23:26:21.284,20.00893,0.430935,2,3
2025-09-03 23:26:23.489,24.99861,0.6049147,2,1
2025-09-03 23:26:23.792,29.99079,0.5732633,2,1
