Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:23:51.821,0.005022321,0.6852356,0,0
2025-09-03 23:23:52.278,0.005022321,0.707536,0,0
2025-09-03 23:23:52.670,0.005022321,0.5467545,0,0
2025-09-03 23:23:53.084,0.005022321,0.549695,0,0
2025-09-03 23:23:53.512,0.005022321,0.697382,1,3
2025-09-03 23:23:53.513,0.005022321,0.697382,1,3
2025-09-03 23:23:53.924,0.005022321,0.5738223,3,2
2025-09-03 23:23:53.924,0.005022321,0.5738223,3,2
2025-09-03 23:23:54.456,0.002511161,0.5662658,3,1
2025-09-03 23:23:54.458,0.002511161,0.5662658,3,1
2025-09-03 23:23:55.285,0.005022321,0.7076973,2,2
2025-09-03 23:23:55.285,0.005022321,0.7076973,2,2
2025-09-03 23:23:55.996,0.005022321,0.8831113,1,3
2025-09-03 23:23:55.997,0.005022321,0.8831113,1,3
2025-09-03 23:23:56.750,0.005022321,0.9117705,2,4
2025-09-03 23:23:56.750,0.005022321,0.7324219,2,4
2025-09-03 23:23:57.234,0.005022321,0.7585523,3,1
2025-09-03 23:23:57.234,0.005022321,0.7585523,3,1
2025-09-03 23:23:57.670,0.005022321,0.7526556,2,4
2025-09-03 23:23:57.670,0.005022321,0.7319434,2,4
2025-09-03 23:23:58.105,0.005022321,0.7595165,1,2
2025-09-03 23:23:58.106,0.005022321,0.8042863,1,2
