Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 21:55:51.822,0.002511161,-0.03160752,0,0
2025-09-03 21:55:52.154,0.002511161,-0.03160752,0,0
2025-09-03 21:55:52.488,0.002511161,-0.03160752,0,0
2025-09-03 21:55:53.094,5.004743,-0.03160752,0,0
2025-09-03 21:55:53.153,5.004743,-0.03160752,0,0
2025-09-03 21:55:53.827,10.00446,-0.03160752,0,0
2025-09-03 21:55:54.147,5.004743,-0.03160752,0,0
2025-09-03 21:55:54.612,0.007533482,-0.03160752,0,0
2025-09-03 21:55:54.635,0.007533482,-0.03160752,0,0
2025-09-03 21:55:54.968,0.007533482,-0.03160752,0,0
2025-09-03 21:55:55.300,0.007533482,-0.03160752,0,0
2025-09-03 21:55:55.632,0.007533482,-0.03160752,0,0
2025-09-03 21:55:55.967,0.007533482,-0.03160752,0,0
2025-09-03 21:55:56.300,0.007533482,-0.03160752,0,0
2025-09-03 21:55:56.635,0.007533482,-0.03160752,0,0
2025-09-03 21:55:56.966,0.007533482,-0.03160752,0,0
2025-09-03 21:55:57.300,0.007533482,-0.03160752,0,0
2025-09-03 21:55:57.635,0.007533482,-0.03160752,0,0
2025-09-03 21:55:57.967,0.007533482,-0.03160752,0,0
2025-09-03 21:55:58.300,0.007533482,-0.03160752,0,0
2025-09-03 21:55:58.634,0.007533482,-0.03160752,0,0
2025-09-03 21:55:58.966,0.007533482,-0.03160752,0,0
2025-09-03 21:55:59.299,0.007533482,-0.03160752,0,0
2025-09-03 21:55:59.636,0.007533482,-0.03160752,0,0
2025-09-03 21:55:59.968,0.007533482,-0.03160752,0,0
2025-09-03 21:56:00.300,0.007533482,-0.03160752,0,0
2025-09-03 21:56:00.633,0.007533482,-0.03160752,0,0
2025-09-03 21:56:00.968,0.007533482,-0.03160752,0,0
2025-09-03 21:56:01.301,0.007533482,-0.03160752,0,0
2025-09-03 21:56:01.634,0.007533482,-0.03160752,0,0
2025-09-03 21:56:01.966,0.007533482,0.9497116,0,0
2025-09-03 21:56:02.301,0.007533482,-0.03160752,0,0
2025-09-03 21:56:02.635,0.007533482,-0.03160752,0,0
2025-09-03 21:56:02.968,0.007533482,-0.03160752,0,0
