Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:46:20.387,0.002511161,0.4870083,0,0
2025-09-03 23:46:20.821,0.002511161,0.389065,0,0
2025-09-03 23:46:21.752,0.002511161,0.4608524,0,0
2025-09-03 23:46:22.305,0.002511161,0.496958,0,0
2025-09-03 23:46:23.712,0,0.4617114,1,2
2025-09-03 23:46:23.713,0,0.4617114,1,2
2025-09-03 23:46:24.400,0.002511161,0.4650975,3,2
2025-09-03 23:46:24.400,0.002511161,0.4650975,3,2
2025-09-03 23:46:25.521,0,0.4563714,2,2
2025-09-03 23:46:25.521,0,0.4563714,2,2
2025-09-03 23:46:27.877,0.002511161,0.457495,2,2
2025-09-03 23:46:27.877,0.002511161,0.457495,2,2
2025-09-03 23:46:28.376,0.002511161,0.4985478,1,4
2025-09-03 23:46:28.376,0.002511161,0.4985478,1,4
2025-09-03 23:46:28.835,0,0.5096499,3,2
2025-09-03 23:46:28.836,0,0.4819196,3,2
2025-09-03 23:46:29.317,0,0.529591,3,4
2025-09-03 23:46:29.317,0,0.5155507,3,4
2025-09-03 23:46:29.689,0.002511161,0.5656407,3,4
2025-09-03 23:46:29.689,0.002511161,0.5511727,3,4
2025-09-03 23:46:30.313,0.002511161,0.5834722,3,1
2025-09-03 23:46:30.314,0.002511161,0.5834722,3,1
2025-09-03 23:46:30.899,0,0.5402977,2,3
2025-09-03 23:46:30.900,0,0.5485191,2,3
2025-09-03 23:46:31.328,0.002511161,0.5271706,2,4
2025-09-03 23:46:31.328,0.002511161,0.5720655,2,4
2025-09-03 23:46:31.787,0.002511161,0.4291312,3,3
2025-09-03 23:46:31.788,0.002511161,0.4339823,3,3
2025-09-03 23:46:32.174,0.002511161,0.4429758,2,3
2025-09-03 23:46:32.174,0.002511161,0.4026743,2,3
2025-09-03 23:46:32.539,0.002511161,0.4327786,1,1
2025-09-03 23:46:32.540,0.002511161,0.4707838,1,1
2025-09-03 23:46:32.820,0,0.4748634,2,1
2025-09-03 23:46:32.820,0,0.4748634,2,1
2025-09-03 23:46:33.198,0.002511161,0.4407152,1,2
2025-09-03 23:46:33.198,0.002511161,0.4406933,1,2
2025-09-03 23:46:33.545,0.002511161,0.4226243,1,3
2025-09-03 23:46:33.546,0.002511161,0.4235799,1,3
2025-09-03 23:46:34.119,0.002511161,0.4418033,2,1
2025-09-03 23:46:34.119,0.002511161,0.4418033,2,1
2025-09-03 23:46:34.541,0.002511161,0.4689441,3,4
2025-09-03 23:46:34.542,0.002511161,0.4689441,3,4
2025-09-03 23:46:34.902,0.002511161,0.5065336,1,4
2025-09-03 23:46:34.902,0.002511161,0.4727098,1,4
2025-09-03 23:46:35.322,0.002511161,0.5041243,1,1
2025-09-03 23:46:35.323,0.002511161,0.4596772,1,1
2025-09-03 23:46:35.673,0.002511161,0.4243237,1,3
2025-09-03 23:46:35.673,0.002511161,0.4029577,1,3
2025-09-03 23:46:36.233,0,0.4764815,2,1
2025-09-03 23:46:36.234,0,0.4134827,2,1
2025-09-03 23:46:36.407,0,0.4488516,3,3
2025-09-03 23:46:36.407,0,0.4488516,3,3
2025-09-03 23:46:36.795,0.002511161,0.4275221,2,2
2025-09-03 23:46:36.795,0.002511161,0.4275221,2,2
2025-09-03 23:46:37.023,0.002511161,0.3910405,3,1
2025-09-03 23:46:37.024,0.002511161,0.3910405,3,1
2025-09-03 23:46:37.527,0.002511161,0.4411756,1,3
2025-09-03 23:46:37.528,0.002511161,0.4411756,1,3
2025-09-03 23:46:37.930,0,0.4382173,3,3
2025-09-03 23:46:37.931,0,0.4382173,3,3
2025-09-03 23:46:38.230,0.002511161,0.5107158,1,4
2025-09-03 23:46:38.230,0.002511161,0.5107158,1,4
2025-09-03 23:46:38.539,0.002511161,0.4662977,1,2
2025-09-03 23:46:38.539,0.002511161,0.4662977,1,2
2025-09-03 23:46:38.806,0,0.3911929,2,3
2025-09-03 23:46:38.806,0,0.5241045,2,3
2025-09-03 23:46:39.446,0.002511161,0.3551024,3,1
2025-09-03 23:46:39.447,0.002511161,0.3551024,3,1
2025-09-03 23:46:39.724,0.002511161,0.4536216,3,2
2025-09-03 23:46:39.724,0.002511161,0.4536216,3,2
2025-09-03 23:46:39.989,0.002511161,0.4135858,2,4
2025-09-03 23:46:39.991,0.002511161,0.4135858,2,4
2025-09-03 23:46:40.408,0.002511161,0.4273031,2,4
2025-09-03 23:46:40.409,0.002511161,0.4273031,2,4
2025-09-03 23:46:40.636,0.002511161,0.5609913,1,1
2025-09-03 23:46:40.636,0.002511161,0.5609913,1,1
