Timestamp,Angle,PupilSize,ModelID,LightIntensity
2025-09-03 23:50:01.816,0.002511161,1.105303,0,0
2025-09-03 23:50:02.150,0.002511161,-0.0258587,0,0
2025-09-03 23:50:02.482,0.002511161,-0.0258587,0,0
2025-09-03 23:50:02.816,0.002511161,-0.0258587,0,0
2025-09-03 23:50:03.148,0.002511161,-0.0258587,0,0
2025-09-03 23:50:03.484,0.002511161,0.972371,0,0
2025-09-03 23:50:03.815,0.002511161,0.6357733,0,0
2025-09-03 23:50:04.149,0.002511161,0.9079918,0,0
2025-09-03 23:50:04.482,0.002511161,0.9769633,0,0
2025-09-03 23:50:04.815,0.002511161,0.9069998,0,0
2025-09-03 23:50:05.148,0.002511161,0.9728507,0,0
2025-09-03 23:50:05.636,4.999721,1.111629,0,0
2025-09-03 23:50:05.814,4.999721,1.048774,0,0
2025-09-03 23:50:06.150,4.999721,1.100845,0,0
2025-09-03 23:50:06.640,0,1.123095,0,0
2025-09-03 23:50:07.366,9.991908,1.17218,0,0
2025-09-03 23:50:07.678,14.99665,1.353389,0,0
2025-09-03 23:50:07.989,19.99637,1.078357,0,0
2025-09-03 23:50:08.300,19.99637,1.181412,0,0
2025-09-03 23:50:08.308,0.005022321,1.110924,0,0
2025-09-03 23:50:08.482,0.005022321,1.120007,0,0
2025-09-03 23:50:08.816,0.005022321,1.043031,0,0
2025-09-03 23:50:09.148,0.005022321,1.229051,0,0
2025-09-03 23:50:09.482,0.005022321,1.093976,0,0
2025-09-03 23:50:09.817,0.005022321,0.9662756,0,0
2025-09-03 23:50:10.149,0.005022321,1.181423,0,0
2025-09-03 23:50:10.481,0.005022321,1.08186,0,0
2025-09-03 23:50:10.816,0.005022321,1.154269,0,0
2025-09-03 23:50:11.150,0.005022321,0.937225,0,0
2025-09-03 23:50:11.483,0.005022321,1.140012,0,0
2025-09-03 23:50:11.815,0.005022321,1.167127,0,0
2025-09-03 23:50:12.148,0.005022321,1.211748,0,0
2025-09-03 23:50:12.482,0.005022321,1.039095,0,0
2025-09-03 23:50:12.816,0.005022321,1.02504,0,0
2025-09-03 23:50:13.149,0.005022321,1.312174,0,0
2025-09-03 23:50:13.482,0.005022321,1.113643,0,0
2025-09-03 23:50:13.815,0.005022321,1.046105,0,0
2025-09-03 23:50:14.150,0.005022321,1.170322,0,0
2025-09-03 23:50:14.483,0.005022321,1.071487,0,0
2025-09-03 23:50:14.815,0.005022321,1.158693,0,0
2025-09-03 23:50:15.148,0.005022321,1.14422,0,0
2025-09-03 23:50:15.483,0.005022321,1.207893,0,0
2025-09-03 23:50:15.815,0.005022321,1.093442,0,0
2025-09-03 23:50:16.149,0.005022321,1.213834,0,0
2025-09-03 23:50:16.483,0.005022321,1.136241,0,0
2025-09-03 23:50:16.816,0.002511161,1.125845,0,0
2025-09-03 23:50:17.150,0.002511161,1.096794,0,0
2025-09-03 23:50:17.483,0.002511161,1.023513,0,0
2025-09-03 23:50:17.815,0.002511161,1.026184,0,0
2025-09-03 23:50:18.149,0.002511161,1.121022,0,0
2025-09-03 23:50:18.482,0.002511161,1.110522,0,0
2025-09-03 23:50:18.814,0.002511161,1.187549,0,0
2025-09-03 23:50:19.148,0.002511161,0.9972082,0,0
2025-09-03 23:50:19.482,0.002511161,0.9222985,0,0
2025-09-03 23:50:19.815,0.002511161,1.228732,0,0
2025-09-03 23:50:20.148,0.005022321,0.8472273,1,3
2025-09-03 23:50:20.481,0.005022321,1.058392,1,3
2025-09-03 23:50:20.816,0.005022321,0.8126907,1,3
2025-09-03 23:50:21.148,0.005022321,0.524498,1,3
2025-09-03 23:50:21.482,0.005022321,0.9016004,1,3
2025-09-03 23:50:21.815,0.005022321,0.5711898,1,3
2025-09-03 23:50:22.147,0.005022321,0.5358686,1,3
2025-09-03 23:50:22.484,0.005022321,0.4196953,1,3
2025-09-03 23:50:22.816,0.005022321,-0.02253441,1,3
2025-09-03 23:50:23.149,0.005022321,-0.02253441,1,3
2025-09-03 23:50:23.483,0.005022321,-0.02253441,1,3
2025-09-03 23:50:23.816,0.005022321,0.7636728,1,3
2025-09-03 23:50:24.147,0.005022321,-0.02158505,1,3
2025-09-03 23:50:24.483,0.005022321,0.4837821,1,3
2025-09-03 23:50:24.814,0.005022321,0.4577237,1,3
2025-09-03 23:50:25.147,0.005022321,0.4663739,1,3
2025-09-03 23:50:25.483,0.005022321,0.4509437,1,3
2025-09-03 23:50:25.816,0.005022321,0.4603655,1,3
2025-09-03 23:50:26.150,0.005022321,0.3432049,1,3
2025-09-03 23:50:26.483,0.005022321,0.432611,1,3
